time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1764634071591817500,17.2698173828125,0.9500866532325745,-0.045825377106666565,0.3031872808933258,0.057557281106710434,-0.6214030385017395,0.052198585122823715,-3.0038139820098877
1764634071608563000,17.28656298828125,0.9488784074783325,-0.05516636744141579,0.3059895634651184,0.05437694117426872,-0.628825306892395,0.07147563993930817,-3.003852128982544
1764634071625322800,17.30332275390625,0.947169840335846,-0.06278309226036072,0.31054624915122986,0.049886658787727356,-0.6395780444145203,0.08806204795837402,-3.0071725845336914
1764634071642046500,17.32004638671875,0.9446938633918762,-0.07021621614694595,0.31720513105392456,0.04476736858487129,-0.6547099351882935,0.10445462912321091,-3.0113885402679443
1764634071658803000,17.336802978515625,0.9416794776916504,-0.0784752368927002,0.32480907440185547,0.03975579887628555,-0.6720869541168213,0.12227541208267212,-3.0144503116607666
1764634071675549400,17.353549560546874,0.9386671185493469,-0.08616823703050613,0.332022488117218,0.035218287259340286,-0.6886566877365112,0.13882555067539215,-3.0167343616485596
1764634071692285400,17.370285400390625,0.9360740184783936,-0.0916571170091629,0.33829265832901,0.030371811240911484,-0.7027479410171509,0.15162691473960876,-3.0210468769073486
1764634071709044500,17.38704443359375,0.9340264797210693,-0.09488724917173386,0.3434492349624634,0.02517421543598175,-0.7139052748680115,0.16065244376659393,-3.0276780128479004
1764634071725772800,17.403772705078126,0.932266116142273,-0.09697680175304413,0.3479439318180084,0.020260117948055267,-0.7234124541282654,0.16749973595142365,-3.0346341133117676
1764634071742552800,17.420552734375,0.930402398109436,-0.09884070605039597,0.3526107966899872,0.015729764476418495,-0.7332952618598938,0.17370247840881348,-3.04093599319458
1764634071759286800,17.437286865234373,0.9279850125312805,-0.1006016805768013,0.35860708355903625,0.01114444900304079,-0.7460373640060425,0.17968611419200897,-3.0470962524414062
1764634071776049000,17.454048828125,0.9247556328773499,-0.10183587670326233,0.36663177609443665,0.006146343424916267,-0.7630385160446167,0.18489132821559906,-3.053948402404785
1764634071792774700,17.470774658203126,0.9210062623023987,-0.10198534280061722,0.37595927715301514,0.0010740800062194467,-0.7826870679855347,0.18815894424915314,-3.0614304542541504
1764634071809533700,17.48753369140625,-0.9173616170883179,0.10117284208536148,-0.3849670886993408,0.0034843855537474155,-0.801580011844635,0.18943792581558228,-3.0687222480773926
1764634071826281500,17.504281494140624,-0.9140275120735168,0.1004430428147316,-0.3929547071456909,0.007186964154243469,-0.8184602856636047,0.1904122531414032,-3.0745303630828857
1764634071843026700,17.521026611328125,-0.9108069539070129,0.10043315589427948,-0.4002957344055176,0.010362550616264343,-0.8342247009277344,0.19243203103542328,-3.0788650512695312
1764634071859772400,17.5377724609375,-0.9076476693153381,0.10096908360719681,-0.40719276666641235,0.013229436241090298,-0.849236786365509,0.19530177116394043,-3.082217216491699
1764634071876520200,17.554520263671876,-0.9046774506568909,0.10180453956127167,-0.41346198320388794,0.01560982782393694,-0.8630481362342834,0.1984078735113144,-3.084501266479492
1764634071893264100,17.57126416015625,-0.9019985795021057,0.10290604829788208,-0.41893377900123596,0.017421038821339607,-0.8752728700637817,0.20160157978534698,-3.085636615753174
1764634071909998300,17.587998291015627,-0.8995180726051331,0.10421180725097656,-0.4238547682762146,0.018827753141522408,-0.8864133954048157,0.20487143099308014,-3.0859310626983643
