time,seconds_elapsed,relativeAltitude,pressure
1764634073780987000,19.45898681640625,-3.4825167655944824,1012.7363891601562
1764634073806035500,19.484035400390624,-3.5353622436523438,1012.7424926757812
1764634073831065000,19.509065185546874,-3.0756068229675293,1012.6875610351562
1764634073856105500,19.53410546875,-3.0016231536865234,1012.6784057617188
1764634073881144300,19.559144287109376,-3.508939743041992,1012.7394409179688
1764634073906184400,19.584184326171876,-3.839223861694336,1012.7791137695312
1764634073931224300,19.609224365234375,-3.7388176918029785,1012.7669067382812
1764634073956263200,19.63426318359375,-4.069101810455322,1012.8065795898438
1764634073981300500,19.659300537109374,-4.576418399810791,1012.8676147460938
1764634074006339800,19.68433984375,-4.09288215637207,1012.8096313476562
1764634074031379500,19.70937939453125,-3.0254034996032715,1012.6814575195312
1764634074056420400,19.73442041015625,-2.8483710289001465,1012.6600952148438
1764634074081457700,19.759457763671875,-3.966053009033203,1012.7943725585938
1764634074106495700,19.784495849609375,-5.08373498916626,1012.9286499023438
1764634074131533300,19.809533203125,-5.210564136505127,1012.9439086914062
1764634074156570600,19.834570556640625,-4.703247547149658,1012.8828735351562
1764634074181607200,19.859607177734375,-4.753450393676758,1012.8889770507812
1764634074206638600,19.884638671875,-5.440442085266113,1012.9713745117188
1764634074231680800,19.9096806640625,-5.947758674621582,1013.0324096679688
1764634074256726800,19.934726806640626,-5.744303226470947,1013.0079956054688
1764634074281759200,19.95975927734375,-5.033531665802002,1012.9225463867188
1764634074306797600,19.984797607421875,-4.449589252471924,1012.8523559570312
1764634074331835000,20.0098349609375,-4.856499195098877,1012.9011840820312
1764634074356873200,20.034873291015625,-5.974181175231934,1013.0354614257812
1764634074381918000,20.05991796875,-6.024384498596191,1013.0415649414062
1764634074406945300,20.0849453125,-5.160360813140869,1012.9378051757812
1764634074431972900,20.109972900390623,-5.3902387619018555,1012.9652709960938
1764634074457026300,20.1350263671875,-6.73779821395874,1013.1270141601562
1764634074482063600,20.160063720703125,-6.811781883239746,1013.1361694335938
1764634074507086000,20.185086181640624,-5.897555351257324,1013.0263061523438
1764634074532136700,20.21013671875,-5.744303226470947,1013.0079956054688
1764634074557167900,20.23516796875,-6.127432823181152,1013.0537719726562
1764634074582195000,20.26019482421875,-5.593693733215332,1012.9896850585938
1764634074607231700,20.285231689453123,-4.549995422363281,1012.8645629882812
1764634074632271000,20.31027099609375,-4.069101810455322,1012.8065795898438
1764634074657310000,20.33531005859375,-3.7388176918029785,1012.7669067382812
1764634074682347500,20.360347412109373,-3.0756068229675293,1012.6875610351562
1764634074707385600,20.385385498046876,-2.541867256164551,1012.6234741210938
1764634074732424000,20.410423828125,-2.5180869102478027,1012.6204223632812
1764634074757462800,20.435462890625,-2.6951193809509277,1012.6417846679688
1764634074782511000,20.460510986328124,-2.9752001762390137,1012.6753540039062
1764634074807548400,20.48554833984375,-3.279061794281006,1012.7119750976562
1764634074832595000,20.510594970703124,-3.3556876182556152,1012.7211303710938
1764634074857626400,20.53562646484375,-2.948777675628662,1012.6723022460938
1764634074882666500,20.56066650390625,-2.4414610862731934,1012.6112670898438
1764634074907715800,20.5857158203125,-2.2644286155700684,1012.5899047851562
1764634074932753700,20.610753662109374,-2.7981677055358887,1012.6539916992188
1764634074957791200,20.635791259765625,-3.382110595703125,1012.7241821289062
1764634074982830300,20.660830322265625,-3.685971736907959,1012.7608032226562
1764634075007868200,20.6858681640625,-3.6357688903808594,1012.7545776367188
1764634075032921000,20.710921142578126,-3.4323134422302246,1012.7301635742188
1764634075057961500,20.73596142578125,-3.3292651176452637,1012.7179565429688
1764634075082987500,20.760987548828126,-3.7863783836364746,1012.7728881835938
1764634075108027000,20.78602685546875,-4.246133804321289,1012.8278198242188
1764634075133067500,20.811067626953125,-4.16950798034668,1012.8186645507812
1764634075158109000,20.83610888671875,-3.7863783836364746,1012.7728881835938
1764634075183148300,20.861148193359377,-3.966053009033203,1012.7942504882812
1764634075208186000,20.88618603515625,-4.803653717041016,1012.8949584960938
1764634075233236700,20.91123681640625,-5.260766983032227,1012.9498901367188
1764634075258274300,20.9362744140625,-4.930482864379883,1012.9102172851562
1764634075283298300,20.96129833984375,-4.246133804321289,1012.8278198242188
1764634075308337700,20.986337646484376,-4.016256332397461,1012.8003540039062
1764634075333376300,21.011376220703124,-3.736175060272217,1012.7667846679688
1764634075358391000,21.03639111328125,-3.0254034996032715,1012.6813354492188
1764634075383465700,21.0614658203125,-1.9817051887512207,1012.5562133789062
1764634075408490200,21.086490234375,-1.4981694221496582,1012.4982299804688
1764634075433527000,21.111527099609376,-1.5747952461242676,1012.5073852539062
1764634075458564000,21.136564208984375,-1.7782502174377441,1012.5317993164062
1764634075483601200,21.16160107421875,-1.3739824295043945,1012.4829711914062
1764634075508638700,21.186638671875,-0.6869912147521973,1012.4005737304688
1764634075533674000,21.211674072265627,-0.2272353172302246,1012.3456420898438
1764634075558712000,21.236712158203126,-0.2536582946777344,1012.3486938476562
1764634075583748900,21.261748779296877,-0.303861141204834,1012.3547973632812
1764634075608786700,21.28678662109375,0,1012.3181762695312
1764634075633827600,21.31182763671875,0.10304880142211914,1012.3059692382812
1764634075658865400,21.336865478515627,0.17967462539672852,1012.2968139648438
1764634075683905000,21.361905029296874,0.3831295967102051,1012.2723999023438
1764634075708944100,21.386944091796874,0.6869912147521973,1012.2357788085938
1764634075733981000,21.41198095703125,0.8640236854553223,1012.2144165039062
1764634075759021800,21.437021728515624,1.194307804107666,1012.1747436523438
1764634075784048600,21.462048583984377,1.730689525604248,1012.1106567382812
1764634075809084400,21.48708447265625,2.1613802909851074,1012.0587768554688
1764634075834132500,21.512132568359377,2.3912577629089355,1012.0313110351562
1764634075859158300,21.537158203125,2.771745204925537,1011.9855346679688
1764634075884201200,21.562201171875,3.5855660438537598,1011.8878784179688
1764634075909238000,21.587238037109376,4.6292643547058105,1011.7627563476562
1764634075934274800,21.61227490234375,5.163003444671631,1011.6986694335938
1764634075959309800,21.637309814453126,4.806295871734619,1011.7415161132812
1764634075984330000,21.662330078125,4.476011753082275,1011.7811889648438
1764634076009374500,21.68737451171875,4.576418399810791,1011.7689819335938
1764634076034412800,21.712412841796876,4.219711780548096,1011.8117065429688
1764634076059450600,21.73745068359375,3.0756068229675293,1011.9490356445312
1764634076084476000,21.762475830078124,2.05833101272583,1012.0711059570312
1764634076109512000,21.787511962890626,1.8310961723327637,1012.0985717773438
1764634076134546700,21.812546630859377,1.931501865386963,1012.0863647460938
1764634076159586300,21.83758642578125,1.9817051887512207,1012.0802612304688
1764634076184628200,21.862628173828124,1.8548760414123535,1012.0955200195312
1764634076209693000,21.88769287109375,1.5510144233703613,1012.1321411132812
1764634076234703000,21.912703125,1.5245919227600098,1012.1351928710938
1764634076259756300,21.93775634765625,1.5245919227600098,1012.1351928710938
1764634076284780500,21.962780517578125,1.651421070098877,1012.1199340820312
1764634076309816300,21.98781640625,1.627641201019287,1012.1229858398438
1764634076334855200,22.012855224609375,1.017275333404541,1012.1962280273438
1764634076359892500,22.037892578125,0.28008127212524414,1012.2847290039062
1764634076384931800,22.062931884765625,0.2272357940673828,1012.2908325195312
1764634076409970700,22.087970703125,0.8138203620910645,1012.2206420898438
1764634076434999300,22.112999267578125,1.297356128692627,1012.1625366210938
1764634076460047000,22.138047119140627,1.5272345542907715,1012.1350708007812
1764634076485084200,22.163084228515626,1.5774378776550293,1012.1289672851562
1764634076510120700,22.18812060546875,1.297356128692627,1012.1625366210938
1764634076535157200,22.2131572265625,0.40691041946411133,1012.2693481445312
1764634076560194300,22.2381943359375,-0.6103653907775879,1012.3914184570312
1764634076585230300,22.263230224609377,-1.017275333404541,1012.4402465820312
1764634076610267000,22.288266845703124,-1.017275333404541,1012.4402465820312
1764634076635303200,22.31330322265625,-1.9817051887512207,1012.5562133789062
1764634076660339200,22.338339111328125,-3.228858470916748,1012.7057495117188
1764634076685374700,22.363374755859375,-3.279061794281006,1012.7118530273438
1764634076710410800,22.38841064453125,-2.8721518516540527,1012.6630249023438
1764634076735445800,22.41344580078125,-3.736175060272217,1012.7667846679688
1764634076760480500,22.43848046875,-4.499792098999023,1012.8583374023438
1764634076785501700,22.463501708984374,-3.456094264984131,1012.7332153320312
1764634076810553600,22.4885537109375,-2.668696403503418,1012.6386108398438
1764634076835602400,22.5136025390625,-3.989833354949951,1012.7973022460938
1764634076860611300,22.538611328125,-5.110157489776611,1012.9315795898438
1764634076885649200,22.563649169921874,-4.52357292175293,1012.8613891601562
1764634076910700500,22.588700439453124,-4.0426788330078125,1012.8035278320312
1764634076935724000,22.61372412109375,-4.602840900421143,1012.8706665039062
1764634076960769300,22.638769287109376,-5.110157489776611,1012.9317016601562
1764634076985799700,22.663799560546874,-5.033531665802002,1012.9225463867188
1764634077010852000,22.68885205078125,-5.263409614562988,1012.9500122070312
1764634077035874600,22.71387451171875,-5.440442085266113,1012.9713745117188
1764634077060925700,22.73892578125,-4.549995422363281,1012.8645629882812
1764634077085949000,22.763948974609374,-3.7388176918029785,1012.7669067382812
